Brazil,Paraná,BR_PR06.04.2020,06.04.2020,f,60,10,Count,Deaths,1,BR_PR
Brazil,Paraná,BR_PR06.04.2020,06.04.2020,f,70,10,Count,Deaths,4,BR_PR
Brazil,Paraná,BR_PR06.04.2020,06.04.2020,f,80,10,Count,Deaths,3,BR_PR
Brazil,Paraná,BR_PR06.04.2020,06.04.2020,f,90,10,Count,Deaths,2,BR_PR
Brazil,Paraná,BR_PR06.04.2020,06.04.2020,f,100,5,Count,Deaths,0,BR_PR
Brazil,Pernambuco,BR_PE06.04.2020,06.04.2020,f,0,10,Count,Deaths,0,BR_PE
Brazil,Pernambuco,BR_PE06.04.2020,06.04.2020,f,10,10,Count,Deaths,0,BR_PE
Brazil,Pernambuco,BR_PE06.04.2020,06.04.2020,f,20,10,Count,Deaths,0,BR_PE
Brazil,Pernambuco,BR_PE06.04.2020,06.04.2020,f,30,10,Count,Deaths,3,BR_PE
Brazil,Pernambuco,BR_PE06.04.2020,06.04.2020,f,40,10,Count,Deaths,0,BR_PE
Brazil,Pernambuco,BR_PE06.04.2020,06.04.2020,f,50,10,Count,Deaths,3,BR_PE
Brazil,Pernambuco,BR_PE06.04.2020,06.04.2020,f,60,10,Count,Deaths,1,BR_PE
Brazil,Pernambuco,BR_PE06.04.2020,06.04.2020,f,70,10,Count,Deaths,3,BR_PE
Brazil,Pernambuco,BR_PE06.04.2020,06.04.2020,f,80,10,Count,Deaths,2,BR_PE
Brazil,Pernambuco,BR_PE06.04.2020,06.04.2020,f,90,10,Count,Deaths,1,BR_PE
Brazil,Pernambuco,BR_PE06.04.2020,06.04.2020,f,100,5,Count,Deaths,0,BR_PE
Brazil,Piauí,BR_PI06.04.2020,06.04.2020,f,0,10,Count,Deaths,0,BR_PI
Brazil,Piauí,BR_PI06.04.2020,06.04.2020,f,10,10,Count,Deaths,0,BR_PI
Brazil,Piauí,BR_PI06.04.2020,06.04.2020,f,20,10,Count,Deaths,0,BR_PI
Brazil,Piauí,BR_PI06.04.2020,06.04.2020,f,30,10,Count,Deaths,0,BR_PI
Brazil,Piauí,BR_PI06.04.2020,06.04.2020,f,40,10,Count,Deaths,1,BR_PI
Brazil,Piauí,BR_PI06.04.2020,06.04.2020,f,50,10,Count,Deaths,0,BR_PI
Brazil,Piauí,BR_PI06.04.2020,06.04.2020,f,60,10,Count,Deaths,1,BR_PI
Brazil,Piauí,BR_PI06.04.2020,06.04.2020,f,70,10,Count,Deaths,0,BR_PI
Brazil,Piauí,BR_PI06.04.2020,06.04.2020,f,80,10,Count,Deaths,0,BR_PI
Brazil,Piauí,BR_PI06.04.2020,06.04.2020,f,90,10,Count,Deaths,0,BR_PI
Brazil,Piauí,BR_PI06.04.2020,06.04.2020,f,100,5,Count,Deaths,0,BR_PI
Brazil,Rio de Janeiro,BR_RJ06.04.2020,06.04.2020,f,0,10,Count,Deaths,1,BR_RJ
Brazil,Rio de Janeiro,BR_RJ06.04.2020,06.04.2020,f,10,10,Count,Deaths,0,BR_RJ
Brazil,Rio de Janeiro,BR_RJ06.04.2020,06.04.2020,f,20,10,Count,Deaths,3,BR_RJ
